x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.62.10,NORM,Y,A,62,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,10,9.12
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.62.11,NORM,Y,A,62,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,11,13.46
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.62.12,NORM,Y,A,62,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,12,11.64
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.62.13,NORM,Y,C,62,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9282,,2,99.04,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,13,96.95
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.1,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,1,8.69
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.2,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,2,5.77
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.3,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,3,6.35
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.4,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,4,4.92
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.5,NORM,Y,C,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,744,,1,92.31,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,5,3.83
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.6,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,6,2.73
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.7,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,7,1.96
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.8,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,8,1.58
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.9,NORM,Y,C,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,9,2.75
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.10,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,10,6.5
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.11,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,11,9.81
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.12,NORM,Y,A,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,12,8.08
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.63.13,NORM,Y,C,63,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9282,,2,99.04,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,13,62.97
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.1,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,1,3
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.2,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,2,1.81
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.3,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,3,1.46
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.4,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,4,0.88
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.5,NORM,Y,C,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,744,,1,92.31,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,5,0.54
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.6,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,6,0.62
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.7,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,7,0.32
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.8,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,8,0.62
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.9,NORM,Y,C,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,9,0.71
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.10,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,10,2.58
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.11,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,11,3.88
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.12,NORM,Y,A,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,12,2.56
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.64.13,NORM,Y,C,64,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9282,,2,99.04,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,13,18.98
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.1,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",1,1.65
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.2,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",2,0.92
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.3,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",3,0.54
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.4,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",4,0.12
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.5,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",5,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.6,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",6,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.7,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",7,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.8,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",8,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.9,NORM,Y,C,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",9,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.10,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",10,0.08
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.11,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2005,25,750,,0,96.15,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",11,0.72
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.12,NORM,Y,A,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",12,2.2
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.65.13,NORM,Y,C,65,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9314,,2,99.36,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",13,6.23
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.1,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,1,0.5
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.2,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,2,0.38
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.3,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,3,0.12
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.4,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,4,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.5,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,5,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.6,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,6,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.7,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,7,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.8,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,8,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.9,NORM,Y,C,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,9,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.10,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,10,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.11,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2005,25,750,,0,96.15,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,11,0.12
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.12,NORM,Y,A,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,12,0.56
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.66.13,NORM,Y,C,66,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9314,,2,99.36,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,13,1.68
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.1,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,1,0.15
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.2,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,2,0.31
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.3,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,3,0.08
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.4,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,4,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.5,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,5,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.6,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,6,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.7,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,7,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.8,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,8,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.9,NORM,Y,C,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,9,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.10,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,10,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.11,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2005,25,750,,0,96.15,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,11,0.08
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.12,NORM,Y,A,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,12,0.28
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.67.13,NORM,Y,C,67,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9314,,2,99.36,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,13,0.9
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.1,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,1,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.2,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,2,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.3,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,3,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.4,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,4,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.5,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,5,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.6,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,6,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.7,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,7,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.8,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,8,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.9,NORM,Y,C,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,9,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.10,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,10,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.11,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2005,25,750,,0,96.15,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,11,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.12,NORM,Y,A,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,12,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.68.13,NORM,Y,C,68,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9314,,2,99.36,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,13,0
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.1,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",1,20.46
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.2,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",2,15.5
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.3,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",3,18
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.4,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,750,,1,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",4,15.4
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.5,NORM,Y,C,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,744,,1,92.31,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",5,13.79
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.6,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,780,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",6,11.69
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.7,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",7,7.44
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.8,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",8,6.69
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.9,NORM,Y,C,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,24,720,,2,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",9,9.58
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.10,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,26,806,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",10,16.12
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.11,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2005,25,750,,0,96.15,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",11,20.92
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.12,NORM,Y,A,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2006,25,775,,1,96.15,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",12,20.32
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.69.13,NORM,Y,C,69,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,9252,,2,98.72,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",13,175.91
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.70.1,NORM,Y,A,70,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,806,,1,100,Days with precipitation GE 5 mm,Jours avec précipitations >= 5 mm,1,13.19
-123.01491666666666,49.29794444444445,N VANCOUVER 2ND NARROWS,1105666,830.70.2,NORM,Y,A,70,1,2013-03-25 19:13:19,,BC,1981,2010,,1981,,2007,26,734,,1,100,Days with precipitation GE 5 mm,Jours avec précipitations >= 5 mm,2,9.54
